doc_id,chunk_id,title,text,source,source_split,topic,question_id,original_hotpotqa_id,paragraph_index,is_gold_evidence,source_system,s2_corpus_role
hotpotqa_mini_0015_doc_04,hotpotqa_mini_0015_chunk_04,Deadfall (1993 film),"Deadfall is a 1993 crime drama film directed by Christopher Coppola. Coppola co-wrote the script with Nick Vallelonga. The film stars Michael Biehn, Nicolas Cage, Charlie Sheen, James Coburn, and Peter Fonda. It is also the prime influence on the song 'Deadfall', written by the American hardcore punk band Snot. A prequel/sequel, ""Arsenal"", starring Nicolas Cage as his character Eddie King, was released in 2017.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_05,hotpotqa_mini_0015_chunk_05,Gone in 60 Seconds (2000 film),"Gone in 60 Seconds is a 2000 American action heist film, starring Nicolas Cage, Angelina Jolie, Giovanni Ribisi, Christopher Eccleston, Robert Duvall, Vinnie Jones, and Will Patton. The film was directed by Dominic Sena, written by Scott Rosenberg, and produced by Jerry Bruckheimer, producer of ""The Rock"" and ""Con Air"" (both of which starred Cage) and ""Armageddon"" (which starred Patton), and is a loose remake of the 1974 H.B. Halicki film of the same name.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_06,hotpotqa_mini_0015_chunk_06,Drive Angry,"Drive Angry is a 2011 American fantasy action film starring Nicolas Cage and Amber Heard, and directed by Patrick Lussier. It was released on February 25, 2011. Shot in 3-D, the film was met with a mixed reception and grossed almost $29 million.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_07,hotpotqa_mini_0015_chunk_07,It Could Happen to You (1994 film),It Could Happen to You is a 1994 American romantic comedy-drama film starring Nicolas Cage and Bridget Fonda. It is the story of New York City police officer (Cage) who wins the lottery and splits his winnings with a waitress (Fonda). This basic premise was inspired by a real-life incident.,hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_08,hotpotqa_mini_0015_chunk_08,City of Angels (film),"City of Angels is a 1998 American romantic fantasy film directed by Brad Silberling and starring Nicolas Cage and Meg Ryan. Set in Los Angeles, California, the film is a loose remake of Wim Wenders' 1987 film ""Wings of Desire"" (""Der Himmel über Berlin""), which was set in Berlin. As with the original, ""City of Angels"" tells the story of an angel (Cage) who falls in love with a mortal woman (Ryan), and wishes to become human in order to be with her. With the guidance of a man (Dennis Franz) who has already made the transition from immortality, the angel falls and discovers the human experience.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,8,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0015_doc_09,hotpotqa_mini_0015_chunk_09,The Family Man,"The Family Man is a 2000 American romantic comedy-drama film directed by Brett Ratner, written by David Diamond and David Weissman, and starring Nicolas Cage and Téa Leoni. Cage's production company, Saturn Films, helped produce the film. The film centers on a man who sees what could have been had he made a different decision 13 years prior.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0015,5a877e5d5542993e715abf7d,9,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_00,hotpotqa_mini_0016_chunk_00,Arnold Schwarzenegger filmography,"Arnold Schwarzenegger is an actor who has appeared in over 30 films, and has also ventured into directing and producing. He began his acting career primarily with small roles in film and television. For his first film role, he was credited as ""Arnold Strong"", but was credited with his birth name thereafter. He has appeared mainly in action, and comedy films. In addition to films and television, he has appeared in music videos for AC/DC, Bon Jovi, and Guns N' Roses.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_01,hotpotqa_mini_0016_chunk_01,Guns N' Roses discography,"Guns N' Roses is an American hard rock band formed in Los Angeles, California in 1985 by members of Hollywood Rose and L.A. Guns. The band has released six studio albums, two live albums, two compilation albums, two extended plays, seven video albums, eighteen singles, twenty four music videos and one video single. Guns N' Roses signed a deal with Geffen Records in 1986, after the independently released EP ""Live ?! *@ Like a Suicide"" a year before. Its debut studio album ""Appetite for Destruction"" was released in 1987, reached the top of the ""Billboard"" 200 and sold 18 million units in the United States and approximately 33 million units worldwide.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_02,hotpotqa_mini_0016_chunk_02,Hammerjack's,"Hammerjacks Concert Hall and Nightclub was a large concert hall in downtown Baltimore through the 1980s and into the 1990s owned by Louis J. Principio III The club attracted many big-name national acts, but also showcased many rising stars in the music world. The bands ranged from punk, glam, and heavy metal acts most commonly associated with the venue (e.g., Guns n Roses, Kix, Ratt, Skid Row or Extreme) to pop (e.g., Badfinger) and alternative rock groups (e.g., Goo Goo Dolls). The club was often frequented by hard core patrons and musicians donning big hair, leather, lace, spandex, and heavy makeup, and was considered a ""hard rock shrine."" Hamerjacks, however, attracted audiences with other attire as well. It was torn down on June 12, 1997 to make way for M&T Bank Stadium parking lot. Hammerjacks was billed as ""The largest nightclub on the east coast.""",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_03,hotpotqa_mini_0016_chunk_03,Steven Adler,"Steven Adler (born Michael Coletti; January 22, 1965) is an American musician. He is best known as the former drummer and co-songwriter of the hard rock band Guns N' Roses, with whom he achieved worldwide success in the late 1980s. Adler was fired from Guns N' Roses over his heroin addiction in 1990, following which he reformed his old band Road Crew and briefly joined BulletBoys, which both proved unsuccessful. During the 2000s, Adler was the drummer of the band Adler's Appetite, and from 2012, he had held the same position in the band Adler. In early 2017, Steven Adler declared that he has no intention to continue with the band, and that the band has now dissolved, and the reason is his lack of interest in performing during poorly attended concerts. He appeared on the second and fifth seasons of the reality TV show ""Celebrity Rehab with Dr. Drew"", as well as on the first season of its spin-off ""Sober House"". He was inducted into the Rock and Roll Hall of Fame in 2012 as a member of Guns N' Roses.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_04,hotpotqa_mini_0016_chunk_04,Faction Punk,"Faction With Jason Ellis is an uncensored hard rock, punk, hip hop, and heavy metal music mixed channel on Siruis XM Satellite Radio. Until mid-July 2017, Faction appeared on Sirius XM channel 41. In mid-July 2017, Faction was temporarily replaced by Guns N Roses radio. After August 16, 2017, channel 41 was rebranded to Turbo, Sirius XM's channel for hard rock from the 1990s and 2000s. Faction moved to channel 314, Turbo's previous channel. Faction is currently available on select Sirius XM radios, Sirius XM streaming, and the Sirius XM smartphone app.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_05,hotpotqa_mini_0016_chunk_05,True Lies,"True Lies is a 1994 American action film written, co-produced and directed by James Cameron, starring Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold, Art Malik, Tia Carrere, Bill Paxton, Eliza Dushku, Grant Heslov and Charlton Heston. It is a loose remake of the 1991 French comedy film ""La Totale! "" The film follows U.S. government agent Harry Tasker (Schwarzenegger), who balances his life as a spy with his familial duties.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,5,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_06,hotpotqa_mini_0016_chunk_06,Last Action Hero,"Last Action Hero is a 1993 American fantasy action comedy film directed and produced by John McTiernan. It is a satire of the action genre and associated clichés, containing several parodies of action films in the form of films within the film. The film stars Arnold Schwarzenegger as Jack Slater, a Los Angeles police detective within the ""Jack Slater"" action film franchise. Austin O'Brien co-stars as a boy magically transported into the ""Slater"" universe. Schwarzenegger also served as the film's executive producer and plays himself as the actor portraying Jack Slater, and Charles Dance plays an assassin who escapes from the ""Slater"" world into the real world.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_07,hotpotqa_mini_0016_chunk_07,End of Days (film),"End of Days is a 1999 American fantasy action horror thriller film directed by Peter Hyams and starring Arnold Schwarzenegger, Gabriel Byrne, Robin Tunney, Kevin Pollak, Rod Steiger, CCH Pounder, and Udo Kier. The film follows former New York Police Department detective Jericho Cane (Schwarzenegger) after he saves a banker (Byrne) from an assassin, finds himself embroiled in a religious conflict, and must protect an innocent young woman (Tunney) who is chosen by evil forces to conceive the Antichrist with Satan.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,7,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_08,hotpotqa_mini_0016_chunk_08,Oh My God (Guns N' Roses song),"""Oh My God"" is a song by Guns N' Roses released in 1999 on the soundtrack to the film ""End of Days"". The song was sent out to radio stations in November 1999 as a promo for the soundtrack and the band. Despite being the band's first recorded release in almost five years, it was never issued as a stand-alone single for public retail.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,8,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0016_doc_09,hotpotqa_mini_0016_chunk_09,Get Christie Love!,"Get Christie Love! is a 1974 made-for-television film and subsequent crime drama TV series starring Teresa Graves as an undercover female police detective who is determined to overthrow a drug ring. This film is based on Dorothy Uhnak's crime-thriller novel ""The Ledger"". However, the main character ""Christie Opara""—a white, New York Police detective—was dropped completely and ""Christie Love"" emerged.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0016,5ab3b0bf5542992ade7c6e39,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_00,hotpotqa_mini_0017_chunk_00,Bernhard Bötel,"Bernhard Bötel (1883–1953) was a German operatic tenor and actor who had an active career in Germany and Austria during the first half of the 20th century. He made recordings for several record labels during the early years of the recording industry, including His Master's Voice, Odeon Records, Polydor Records, Tri-Ergon, and Vox Records. On the stage he sang a variety of roles in operas and operettas from leading parts to comprimario roles. His stage repertoire included Belmonte in Wolfgang Amadeus Mozart's ""Die Entführung aus dem Serail"", Chapelou in Adolphe Adam's ""Le postillon de Lonjumeau"", Count Almaviva in Gioachino Rossini's ""The Barber of Seville"", Daniel in Franz Lehár's ""The Merry Widow"", the Duke of Mantua in Giuseppe Verdi's ""Rigoletto"", Gabriel von Eisenstein in Johann Strauss II's ""Die Fledermaus"", Indigo in Strauss' ""Indigo und die vierzig Räuber"", Jeník in Bedřich Smetana's ""The Bartered Bride"", Paolino in Domenico Cimarosa's ""Il matrimonio segreto"", Pâris in Jacques Offenbach's ""La belle Hélène"", Pietro in Franz von Suppé's ""Boccaccio"", and Wilhelm Meister in Ambroise Thomas' ""Mignon"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_01,hotpotqa_mini_0017_chunk_01,Giuseppe Verdi (film),"Giuseppe Verdi is a 1938 Italian biographical film directed by Carmine Gallone and starring Fosco Giachetti, Gaby Morlay and Germana Paolieri. The film portrays the life of the composer Giuseppe Verdi (1813-1901). The casting of Giachetti as Verdi was intended to emphasise the composer's patriotism, as he had recently played patriotic roles in films such as ""The White Squadron"". The film was made at the Cinecittà Studios in Rome. The film is also known by the alternative title The Life of Giuseppe Verdi.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_02,hotpotqa_mini_0017_chunk_02,Parma Airport,"Parma Airport (Italian: ""Aeroporto di Parma"" , IATA: PMF, ICAO: LIMP ) is located 1.3 NM northwest of Parma, a city in the Emilia-Romagna region of Italy. The airport was opened on 5 May 1991. It is also known as Giuseppe Verdi Airport or Parma ""Giuseppe Verdi"" Airport, named after Giuseppe Verdi.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_03,hotpotqa_mini_0017_chunk_03,Giuseppe Verdi,Giuseppe Fortunino Francesco Verdi (] ; 9 or 10 October 1813 – 27 January 1901) was an Italian opera composer.,hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,3,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_04,hotpotqa_mini_0017_chunk_04,Teatro Giuseppe Verdi,"Teatro Giuseppe Verdi (the Giuseppe Verdi Theatre) is a small opera house located in a wing of the Rocca dei Marchesi Pallavicino on the Piazza Giuseppe Verdi in Busseto, Italy, a town closely associated with the life of the opera composer, Giuseppe Verdi. From the 13th century, the “rocca” or “fortress” was the family’s palace; it is now the city hall after being acquired by the municipality in 1856. The theatre opened on 15 August 1868 and seats 300.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_05,hotpotqa_mini_0017_chunk_05,Ambroise Thomas,"Charles Louis Ambroise Thomas (5 August 1811 – 12 February 1896) was a French composer, best known for his operas ""Mignon"" (1866) and ""Hamlet"" (1868, after Shakespeare) and as Director of the Conservatoire de Paris from 1871 till his death.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,5,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_06,hotpotqa_mini_0017_chunk_06,Armand Castelmary,"Armand Castelmary, real name Comte Armand de Castan, born Toulouse 16 August 1834, died New York City 10 February 1897, was a French operatic bass. He created roles in three major premieres at the Paris Opera – Don Diego in ""L'Africaine"" by Meyerbeer (1865), the Monk in Verdi's ""Don Carlos"" (1867), and Horatio in Ambroise Thomas's ""Hamlet"" (1868). Castelmary also appeared at opera houses in England and the United States, and died onstage at the Metropolitan Opera House, New York, during a performance of ""Martha"" by Friedrich von Flotow.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_07,hotpotqa_mini_0017_chunk_07,Ferdinando Provesi,"Ferdinando Angelo Maria Provesi (1770 – 1833) was a native of Parma, Italy. He was regarded as one of the greatest Italian opera composers of the era . Provesi is best known as being an early tutor of Giuseppe Verdi when he was the ""Maestro di cappella"" (master of music) at the St. Bartolomeo cathedral in Busseto (the town very close to Le Roncole, the village where Verdi was born.) Provesi was also director of the municipal music school and local Philharmonic Society. He began teaching Verdi in 1824 when the future composer was 11 years old.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_08,hotpotqa_mini_0017_chunk_08,List of major opera composers,"This list provides a guide to opera composers, as determined by their presence on a majority of compiled lists of significant opera composers. (See the ""Lists Consulted"" section for full details.) The composers run from Jacopo Peri, who wrote the first ever opera in late 16th century Italy, to John Adams, one of the leading figures in the contemporary operatic world. The brief accompanying notes offer an explanation as to why each composer has been considered major. Also included is a section about major women opera composers, compiled from the same lists. For an introduction to operatic history, see opera. The organisation of the list is by birthdate.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,8,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0017_doc_09,hotpotqa_mini_0017_chunk_09,"Verdi, the King of Melody","Giuseppe Verdi, released theatrically in the USA as The Life and Music of Giuseppe Verdi and on video as Verdi, the King of Melody, is a 1953 Italian biographical film starring Pierre Cressoy and directed by Raffaello Matarazzo. It is based on adult life events of the composer Giuseppe Verdi. The film was a commercial success, grossing over 957 million lire at the Italian box office.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0017,5ab29c24554299449642c932,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_00,hotpotqa_mini_0018_chunk_00,Hip Hip Pooh-Ray!,"""Hip Hip Pooh-Ray!"" is a song from the 1968 musical film featurette ""Winnie the Pooh and the Blustery Day"". It is sung by the cast as a release from the dramatic tension of the story. The song is also incorporated into (and used as the promotional tagline for) the 1977 musical film ""The Many Adventures of Winnie the Pooh"" which is an amalgamation of three Winnie-the-Pooh featurettes including ""Blustery Day"". In the song, Pooh and Piglet are hailed as heroes (Pooh for saving Piglet's life, and Piglet for giving Owl his grand home in the beech tree).",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,0,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_01,hotpotqa_mini_0018_chunk_01,Heffalumps and Woozles,"""Heffalumps and Woozles"" is a song from the 1968 Walt Disney musical film featurette ""Winnie the Pooh and the Blustery Day"". It was written by the Sherman Brothers, and performed by The Mellomen. It is also in the 1977 full-length feature film ""The Many Adventures of Winnie the Pooh"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_02,hotpotqa_mini_0018_chunk_02,The House That Jack Built (1967 film),"The House That Jack Built is a 1967 National Film Board of Canada animated short based on the nursery rhyme ""This Is the House That Jack Built."" Directed by Ron Tunis, written by and produced by Wolf Koenig, the eight-minute film was nominated for an Academy Award for Best Animated Short Film, losing to ""Winnie the Pooh and the Blustery Day"" at the 41st Academy Awards. Jack is desperate to escape his nine-to-five life. Mirroring the fairy tale, he trades his car for a handful of beans.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_03,hotpotqa_mini_0018_chunk_03,Kate Higgins,"Catherine Davis ""Kate"" Higgins (born August 16, 1969 in Charlottesville, Virginia, U.S.), also known as Kate Davis, is an American voice actress, singer and jazz pianist. Her major voice roles have been in English-language adaptations of Japanese anime, and is best known as the voice of Sakura Haruno in ""Naruto"". She has also voiced C.C. in ""Code Geass"" and Saber in the original ""Fate/stay Night"". In 2010, she voiced Miles ""Tails"" Prower in the video game series ""Sonic the Hedgehog"". She also voices Kate, Stinky and Lilly in the ""Alpha and Omega"" sequels. In 2014, She became the voice of Ami Mizuno / Sailor Mercury in the Viz English dub of ""Sailor Moon"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_04,hotpotqa_mini_0018_chunk_04,The Wonderful Thing About Tiggers,"""The Wonderful Thing About Tiggers"" is the theme song and personal anthem of Tigger, a fictional tiger from the children's book series Winnie-the-Pooh. Although Tigger's birthday is believed to be in October 1928, the year that ""The House at Pooh Corner"" was first published, on Tigger-related merchandise, Disney often indicates Tigger's birth year as 1968, a reference to the first year that Tigger appeared in a Disney production, ""Winnie the Pooh and the Blustery Day"". That was also the same instance when Tigger first sang this song. The song is repeated in Disney's 1974 release ""Winnie the Pooh and Tigger Too! "", The Many Adventures of Winnie the Pooh ride and then again in the 1977 release ""The Many Adventures of Winnie the Pooh"". ""The Wonderful Thing About Tiggers"" opens up the 2000 release of ""The Tigger Movie"". In 1974, Paul Winchell earned a Grammy for his rendition of the song.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_05,hotpotqa_mini_0018_chunk_05,Jim Cummings,"James Jonah Cummings (born November 3, 1952) is an American voice actor and singer, who has appeared in almost 400 roles. He is known for voicing the title character from ""Darkwing Duck"", Dr. Robotnik from ""Sonic the Hedgehog"", and Pete. His other characters include Winnie the Pooh, Tigger, and the Tasmanian Devil. He has performed in numerous Disney and DreamWorks animations including ""Aladdin"", ""The Lion King"", ""Balto"", ""Antz"", ""The Road to El Dorado"", ""Shrek"", and ""The Princess and the Frog"". He has also provided voice-over work for video games, such as ""Icewind Dale"", ""Fallout"", """", ""Baldur's Gate"", ""Mass Effect 2"", """", """", """", and ""Splatterhouse"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,5,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_06,hotpotqa_mini_0018_chunk_06,The Rain Rain Rain Came Down Down Down,"""The Rain Rain Rain Came Down Down Down"" is a narrative song from the Walt Disney musical film featurette, ""Winnie the Pooh and the Blustery Day"". The song is also incorporated into the 1977 musical film ""The Many Adventures of Winnie the Pooh"" which is an amalgamation of three Winnie-the-Pooh featurettes including ""Blustery Day"". The song was written by the Sherman Brothers who have written most of the music for the Winnie-the-Pooh franchise over the many years. It was sung by an unidentified off-screen chorus with occasional lines sung by veteran character actor Sterling Holloway who provided the voice of Pooh.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,6,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_07,hotpotqa_mini_0018_chunk_07,Winnie the Pooh and the Blustery Day,"Winnie the Pooh and the Blustery Day is a 1968 animated featurette based on the third, fifth, ninth, and tenth chapters from ""Winnie-the-Pooh"" and the second, eighth, and ninth chapters from ""The House at Pooh Corner"" by A. A. Milne. The featurette was produced by Walt Disney Productions and released by Buena Vista Distribution Company on December 20, 1968 as a double feature with ""The Horse in the Gray Flannel Suit"". This was the second of the studio's Winnie the Pooh shorts. It was later added as a segment to the 1977 film ""The Many Adventures of Winnie the Pooh"". The music was written by Richard M. Sherman and Robert B. Sherman. It was notable for being the last animated short produced by Walt Disney, who died during its production.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,7,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_08,hotpotqa_mini_0018_chunk_08,A Rather Blustery Day,"""A Rather Blustery Day"" is a whimsical song from the Walt Disney musical film featurette, ""Winnie the Pooh and the Blustery Day"". It was written by Robert & Richard Sherman and sung by Jim Cummings as ""Pooh"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,8,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0018_doc_09,hotpotqa_mini_0018_chunk_09,Little Black Rain Cloud,"""Little Black Rain Cloud"" is a song from the 1966 musical film featurette ""Winnie the Pooh and the Honey Tree"". An instrumental version is played in the next featurette ""Winnie the Pooh and the Blustery Day"". The song was also subsequently incorporated into the 1977 musical film, ""The Many Adventures of Winnie the Pooh"" which is an amalgamation of the three previous Winnie-the-Pooh featurettes including ""Honey Tree"". In the song Winnie the Pooh comments about the on-screen actions where he is pretending to be a ""Little Black Rain Cloud"", as the title implies. It's Pooh's hope that the Honey Bees will not notice him as he approaches their coveted honey.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0018,5ae6050f55429929b0807a5e,9,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0019_doc_00,hotpotqa_mini_0019_chunk_00,Wolf Alice,"Wolf Alice are a four-piece alternative rock band from North London, formed initially as a two-person band in 2010. Its members since 2012 are Ellie Rowsell (vocals, guitar), Joff Oddie (guitars, vocals), Theo Ellis (bass), and Joel Amey (drums, vocals).",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0019,5ae2070a5542994d89d5b313,0,True,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0019_doc_01,hotpotqa_mini_0019_chunk_01,Tom Rothrock,"Tom Rothrock is an international record producer, composer, musician and owner of Bong Load Records. Tom Rothrock has worked with James Blunt, Foo Fighters, Moby, Beck, Badly Drawn Boy, R. L. Burnside, Athlete, Sloan, Gwen Stefani, Motörhead, Elbow, Stevie Nicks, Poison, Elliott Smith, Richard Thompson, Yonder Mountain String Band. Rothrock has also composed or contributed to soundtracks for notable motion pictures such as ""About A Boy"", ""Good Will Hunting"", ""Collateral"" and ""The SpongeBob SquarePants Movie"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0019,5ae2070a5542994d89d5b313,1,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0019_doc_02,hotpotqa_mini_0019_chunk_02,Badly Drawn Boy discography,"The discography of English alternative music singer/songwriter Badly Drawn Boy (real name Damon Gough) includes eight studio albums (including two soundtracks), one compilation, six extended plays and twenty-one singles. The first EP and several singles were released on Gough's own label ""Twisted Nerve"", which he started with like-minded Manchester musician Andy Votel. Badly Drawn Boy rose in popularity in 1997 when he joined the likes of Thom Yorke, Richard Ashcroft, and Mike D on the celebrity-filled UNKLE album ""Psyence Fiction"". Due to the mild UK chart success of the 1999 single ""Once Around the Block"", XL Recordings signed up Badly Drawn Boy to release the debut album ""The Hour of Bewilderbeast"" in 2000. The album won critical praise and Britain's acclaimed Mercury Prize for Best Album. The album caught the attention of author Nick Hornby who then asked Gough to score the film being made for his book ""About a Boy"".",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0019,5ae2070a5542994d89d5b313,2,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0019_doc_03,hotpotqa_mini_0019_chunk_03,Something to Talk About (Badly Drawn Boy song),"""Something to Talk About"" is a song by British musical artist Badly Drawn Boy from About a Boy. It was released as a single on 30 July 2002. It peaked at number 28 on the UK Singles Chart.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0019,5ae2070a5542994d89d5b313,3,False,S1_hotpotqa_mini,shared_retrieval_corpus
hotpotqa_mini_0019_doc_04,hotpotqa_mini_0019_chunk_04,About a Boy (film),"About a Boy is a 2002 British-American-French comedy-drama film produced by Jane Rosenthal, Robert De Niro, Brad Epstein, Tim Bevan and Eric Fellner, co-written and directed by brothers Chris Weitz and Paul Weitz with music by Badly Drawn Boy and written by Peter Hedges. It is an adaptation of the 1998 novel of the same name by Nick Hornby. The film stars are Hugh Grant, Nicholas Hoult, Toni Collette, and Rachel Weisz. The film at times uses double voice-over narration, when the audience hears both Will's and Marcus's thoughts.",hotpotqa_huggingface_distractor,validation,entertainment,hotpotqa_mini_0019,5ae2070a5542994d89d5b313,4,False,S1_hotpotqa_mini,shared_retrieval_corpus
